"age","sex","experience","experience_role","experience_years","hard_skills","soft_skills","certifications","degree","training","job_field","job_position"
28,"female",0.058661867,0.265524626,1,0.239955768,0.347164541,"FALSE","business administration","TRUE","services","customer service representative"
32,"female",0.187347591,0.286155343,2,0.140349537,0.230239064,"FALSE","business administration","TRUE","healthcare","medical assistant"
33,"male",0.363022178,0.250007927,6,0.391085386,0.211975038,"FALSE",NA,"FALSE","hr & admin","hr manager"
NA,"female",0.547444344,0.268754065,7,0.387199938,NA,"FALSE","computer engineering","TRUE","computer & it","web developer"
42,"male",0.35021466,0.20218429,16,0.546342373,0.630956233,"TRUE","financial management","FALSE","accounting & finance","financial manager"
NA,"female",0.357982695,0.270077944,2,0.305845797,0.34740895,"FALSE",NA,"FALSE","hr & admin","project coordinator"
33,"female",0.29110986,0.254427195,5,0.404130399,0.673908591,"FALSE","culinary arts",NA,"services","chef"
30,"male",0.591888011,0.226682216,7,0.545088053,0.581287503,"FALSE","computer science","FALSE","computer & it","system analyst"
34,"female",0.170632839,0.283408076,5,0.225759,0.215773195,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
31,"male",0.317779064,0.217514336,5,0.402576089,0.136726633,"FALSE",NA,"TRUE","hr & admin","clerk"
29,NA,0.362765968,0.282306582,NA,0.409822345,0.65415442,"FALSE","culinary arts",NA,"services","chef"
48,"female",0.420385182,0.127485946,7,0.492188156,0.302169114,"FALSE",NA,"TRUE","hr & admin","recruiter"
27,"female",0.252855718,0.174858645,3,0.31100136,0.241932824,"FALSE",NA,"FALSE","hr & admin","clerk"
33,"male",0.339223862,0.233530983,6,0.32531783,0.498764098,"FALSE","business management","FALSE","accounting & finance","financial advisor"
22,"male",0.281276345,0.239433587,NA,0.305957377,0.483198136,"FALSE",NA,"TRUE","services","customer service representative"
33,"male",0.393729419,0.248170167,8,0.573493719,0.575441599,"TRUE","public relations","TRUE","arts & communication","public relations"
35,"female",0.151854336,0.341997027,7,0.249673739,0.492506415,"FALSE","speech-language pathology","TRUE","healthcare","medical doctor"
30,"male",0.323575646,0.200425327,2,0.281402856,0.624132872,"FALSE","culinary arts","TRUE","services","hotel and restaurant staff"
30,"male",0.158121943,0.211277992,6,0.284003288,0.158066407,"TRUE","healthcare administration","TRUE","healthcare","medical assistant"
33,"male",0.498214304,0.251821458,7,0.324566036,0.665568233,"FALSE","computer science","FALSE","computer & it","web developer"
30,"male",0.252064466,0.234529302,2,0.523491979,0.474043548,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
46,"female",0.379896373,0.315423131,24,0.553773224,0.642003298,"TRUE","accountancy","FALSE","accounting & finance","auditor"
33,"male",0.151854336,0.264024913,8,0.217952579,0.258773327,"TRUE","regulatory affairs","TRUE","healthcare","medical laboratory technologist"
31,"male",0.170632839,0.27877447,5,0.205587,0.213081807,"TRUE","occupational health and safety","TRUE","healthcare","medical laboratory technologist"
27,"female",0.186492234,0.257503837,3,0.276509404,0.522847652,"FALSE",NA,"TRUE","healthcare","pharmacist"
34,"male",NA,0.268247873,11,0.291987032,0.771707594,"FALSE","hospitality management","FALSE","services","event planner"
24,"female",0.421998918,0.27541244,2,0.556193411,0.538560987,"TRUE","design and media","FALSE","arts & communication","graphic designer"
20,"female",0.441721261,0.342386395,2,0.522477567,0.476115763,"FALSE","journalism","TRUE","arts & communication","public relations"
NA,"male",0.552529573,0.255086094,10,0.37587142,0.490903318,"FALSE","history","FALSE","hr & admin","recruiter"
39,"male",0.488713324,0.241940022,16,0.619192958,0.652250528,NA,"financial management","FALSE","accounting & finance","auditor"
34,"male",0.53360486,0.243637234,3,0.468106776,0.526679873,"FALSE","visual communications","TRUE","arts & communication","graphic designer"
27,"male",0.381700814,0.315028965,2,0.710645735,0.308591962,"FALSE","financial management","TRUE","services","hotel and restaurant staff"
27,"female",0.252855718,0.174858645,3,0.31100136,0.241932824,"FALSE",NA,"FALSE","hr & admin","clerk"
NA,"female",0.242916286,0.241776481,19,NA,0.021710955,"FALSE","culinary arts",NA,"services","chef"
33,"male",0.235565,0.126573,7,0.27055043,0.245800287,"TRUE","education","FALSE","education","sped teacher"
30,"female",NA,0.257800043,1,0.217961907,0.496637821,"FALSE",NA,"TRUE","services","customer service representative"
32,"female",0.39043355,0.267598689,4,0.355576694,NA,"FALSE","culinary arts",NA,"services","chef"
30,"male",0.159504011,0.354358554,7,0.299565911,0.192203164,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
33,"female",0.050972775,0.318950653,15,0.318340659,0.343456864,"TRUE","accountancy","FALSE","accounting & finance","accountant"
24,"female",0.464794815,0.326335013,2,0.557966828,0.524649441,"TRUE","graphic design","FALSE","arts & communication","graphic designer"
34,"male",0.420639604,0.119208224,8,0.294476509,0.456917524,"FALSE",NA,"FALSE","hr & admin","offinance manager"
31,"male",0.2806,0.126573,7,0.352947921,0.486427397,"TRUE","education","TRUE","education","sped teacher"
42,"female",0.265438348,0.230573475,4,0.464430183,0.385488838,"FALSE","political science","FALSE","arts & communication","public relations"
NA,"male",0.469598353,0.317897558,11,0.391143382,0.281107694,"FALSE","psychology","TRUE","hr & admin","recruiter"
31,"male",0.50356,0.235681,6,0.370251924,0.472552598,"TRUE","renewable energy","TRUE","education","college professor"
31,"female",0.187347591,0.360167086,2,0.261095643,0.175503135,"TRUE","medical billing and coding","TRUE","healthcare","medical laboratory technologist"
30,"female",0.408488095,0.205143616,5,0.378227144,0.183609813,"FALSE",NA,"FALSE","hr & admin","clerk"
33,"female",0.175151974,0.231631637,3,0.33334696,0.43377167,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
41,"male",NA,0.261856258,13,0.358462542,0.608793378,"FALSE","computer science","FALSE","computer & it","web developer"
29,"male",0.260885149,0.277929962,3,0.40638715,0.45859614,"TRUE","secondary education","FALSE","services","tutor"
32,"female",0.45189023,0.344921291,16,0.637033522,0.349101424,"TRUE","accountancy","FALSE","accounting & finance","accountant"
30,"female",0.088513464,0.327943355,2,0.403240025,0.503541708,"FALSE","business administration","TRUE","services","customer service representative"
26,"male",0.265653074,0.364226907,1,0.492064357,0.785750389,"FALSE","primary eucation","FALSE","services","tutor"
30,NA,0.200091779,0.334529042,12,0.273463488,0.343456864,"TRUE","accountancy","FALSE","accounting & finance","accountant"
29,"male",0.554048479,0.264277995,6,0.710861802,0.619745851,"TRUE","accountancy","FALSE","accounting & finance","auditor"
NA,"male",0.355561256,0.326948911,8,NA,NA,"FALSE","hospitality management","FALSE","services","event planner"
26,"female",0.563151002,0.210960582,5,0.537028193,0.538560987,"TRUE","visual communication","FALSE","arts & communication","graphic designer"
28,"female",0.331821859,0.235716656,4,0.304998398,0.282436162,"FALSE","business administration","TRUE","hr & admin","clerk"
31,"male",0.23813419,0.257190168,5,0.422948241,0.55785656,"TRUE","event management","FALSE","arts & communication","event planner"
35,"male",0.151854336,0.325194925,7,0.270971864,0.494241029,"TRUE","medicine","TRUE","healthcare","registered nurse"
NA,"female",0.43934682,0.234873354,6,0.612454772,0.500828505,"TRUE","financial management","FALSE","accounting & finance","financial manager"
29,"female",0.181641787,0.3543067,1,0.05813052,0.26182133,"TRUE",NA,"TRUE","healthcare","medical assistant"
31,"female",0.271870106,0.304743588,10,0.339715749,0.303084075,"FALSE","economics","FALSE","accounting & finance","financial advisor"
29,"female",0.186492234,0.238476872,2,0.278748602,0.113923475,"FALSE",NA,"TRUE","healthcare","pharmacist"
25,"male",0.312186062,0.241038203,1,0.43775484,0.482285291,"FALSE","business management","TRUE","services","hotel and restaurant staff"
27,"male",0.186492234,0.311589301,3,0.342929989,0.251053721,"TRUE","medical genetics","TRUE","healthcare","medical laboratory technologist"
28,"male",0.580838859,0.295119792,3,0.388547301,0.621259928,"FALSE","computer science","FALSE","computer & it","software engineer"
NA,"female",0.313381,0.243175,5,0.486590326,0.189672321,"TRUE","psychology","TRUE","education","college professor"
41,"female",0.472209215,0.19313243,12,0.367716432,0.440179944,"FALSE","business management","FALSE","hr & admin","offinance manager"
29,"female",0.360953748,0.253075778,2,0.328498721,0.313174069,"FALSE","information technology","TRUE","hr & admin","project coordinator"
NA,"male",0.460780889,0.186176032,1,0.293263227,0.258899719,"FALSE",NA,"FALSE","hr & admin","project coordinator"
26,"male",0.28022647,0.1721562,3,0.2800515,0.302807063,"FALSE",NA,"FALSE","hr & admin","clerk"
44,"male",0.35590148,0.312900096,9,0.46555984,0.475988895,"FALSE","economics","FALSE","accounting & finance","financial advisor"
26,"male",0.380693436,0.326230884,1,0.599892735,0.459249318,"FALSE","data science","TRUE","services","customer service representative"
36,"male",0.43917051,0.257146657,2,0.68522203,0.524649441,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
31,"male",0.369081378,0.330645382,5,0.365079343,0.021710955,"FALSE","culinary arts",NA,"services","chef"
32,"male",0.550009727,0.39746365,7,0.720966756,0.589421034,"FALSE","computer science","FALSE","computer & it","database administrator"
34,"male",0.586064,0.277227,8,0.460404545,0.472552598,"TRUE","computer science","TRUE","education","college professor"
38,"male",0.41890651,0.335155547,8,0.311440468,0.271306366,"FALSE",NA,"TRUE","hr & admin","recruiter"
NA,"male",0.486818,0.151336,1,0.327237606,0.38932398,"TRUE",NA,"TRUE","education","researcher"
31,"female",0.494324476,0.370824575,6,0.339715749,0.384707272,"FALSE","business management","FALSE","accounting & finance","financial advisor"
29,"female",0.050972775,0.294987112,1,0.281371236,0.237001523,"TRUE",NA,"TRUE","healthcare","medical assistant"
25,"female",0.587292433,0.244432509,2,0.636246324,NA,"FALSE","computer science","FALSE","computer & it","software engineer"
31,"female",0.425120711,0.376646101,2,0.367068768,0.021710955,"FALSE","marketting","TRUE","services","customer service representative"
31,"female",0.351673,0.204071,6,0.299707234,0.47075808,"TRUE",NA,"TRUE","education","sped teacher"
38,"female",0.455979377,0.323975682,9,0.56565392,0.535020232,"TRUE","marketing","FALSE","arts & communication","public relations"
27,"male",0.158121943,0.277419478,5,0.282725751,0.311511099,"TRUE","healthcare administration","TRUE","healthcare","pharmacist"
49,"male",0.439603448,0.226922899,27,0.493487418,0.623608828,NA,"accountancy","FALSE","accounting & finance","auditor"
27,"female",0.483968019,0.277827919,3,0.574970722,0.533682466,"TRUE","graphic design","TRUE","arts & communication","illustrator"
NA,NA,0.552248,0.256261,18,0.150157422,0.428754866,"TRUE",NA,"TRUE","education","researcher"
38,"male",0.358901083,0.330507517,5,0.569546759,0.529806316,"TRUE","accountancy","TRUE","accounting & finance","bookkeeper"
39,"female",0.447416961,0.26760143,17,0.476948738,0.659909844,"TRUE","accountancy","FALSE","accounting & finance","auditor"
28,"female",0.181641787,0.27970475,1,0.27968514,0.492506415,"TRUE",NA,"TRUE","healthcare","medical assistant"
27,"male",0.371275008,0.27001068,2,0.465085864,0.459564388,"TRUE","media studies","FALSE","arts & communication","event planner"
29,"male",0.039198902,0.340341777,5,0.391977966,0.762366176,"TRUE","accountancy","FALSE","accounting & finance","accountant"
26,"female",0.392445266,0.296966136,4,0.529203713,0.567433953,"FALSE","organizational communication","TRUE","arts & communication","public relations"
22,"female",0.385300577,0.410439014,1,0.621876299,0.47163862,"FALSE","information technology","TRUE","computer & it","system analyst"
30,"male",NA,0.292736977,5,0.664988399,0.624466062,"FALSE","hospitality management","FALSE","services","event planner"
32,"male",0.504969835,0.30616498,3,0.669431269,0.538560987,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
28,"female",0.365744203,0.145766258,4,0.343895316,0.363479555,"FALSE",NA,"TRUE","hr & admin","project coordinator"
32,"female",0.335023463,0.412237883,8,0.32531783,0.46126622,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
42,"male",0.220902,0.212573,14,0.359178126,0.486574471,"TRUE","astrophysics","TRUE","education","researcher"
27,"male",0.404162049,0.216442004,5,0.5769853,0.608330846,"FALSE","event management","TRUE","arts & communication","event planner"
24,"female",0.52211982,0.286929637,4,0.502172709,0.538560987,"TRUE","design and media","FALSE","arts & communication","graphic designer"
NA,"female",0.1831,0.243393,2,0.116854005,0.245504767,"TRUE",NA,"TRUE","education","researcher"
27,"male",0.544195294,0.286230981,2,0.334959954,0.028755687,"FALSE","computer engineering","TRUE","computer & it","software engineer"
30,"female",0.330444276,0.19313243,4,0.236320913,0.253815323,"FALSE",NA,"FALSE","hr & admin","offinance manager"
NA,"male",0.309076,0.220066,15,0.289022237,0.441792905,"TRUE","accounting","TRUE","education","college professor"
26,"male",0.330107391,0.257101953,2,0.293309093,0.333017528,"FALSE",NA,"TRUE","services","hotel and restaurant staff"
34,"female",0.328271,0.224007,9,0.218640476,0.244112477,"TRUE","marketing","TRUE","education","researcher"
32,"male",0.512265801,0.250471234,8,0.533531249,0.028755687,"FALSE","computer science","FALSE","computer & it","application developer"
36,"male",0.645180225,0.108846173,20,0.492839485,0.13344866,"FALSE",NA,"FALSE","hr & admin","recruiter"
34,"female",0.367964953,0.343974352,7,0.232615694,0.291342676,"TRUE","accountancy","FALSE","accounting & finance","accountant"
28,"female",0.46922496,0.237518072,4,0.541533172,0.595012784,"TRUE","marketing","FALSE","arts & communication","public relations"
28,"female",0.327210963,0.185709983,4,0.38065815,0.232146859,"FALSE",NA,"TRUE","hr & admin","clerk"
30,"female",0.30837214,0.174858645,4,0.291749656,0.253444344,"FALSE","business administration","FALSE","hr & admin","clerk"
30,"male",0.302025974,0.112196028,5,0.284540653,0.505293548,"FALSE",NA,"TRUE","hr & admin","clerk"
NA,"male",0.298707664,0.5775069,5,0.457283735,0.635129809,"FALSE","computer science","FALSE","computer & it","web developer"
49,"male",0.429655135,0.210136771,23,0.535903573,0.65019387,NA,"accountancy","FALSE","accounting & finance","auditor"
38,"female",0.51402843,0.360883474,5,0.510088682,0.547106504,"FALSE","advertising","FALSE","arts & communication","public relations"
NA,"female",0.468502581,0.50722337,3,0.211858898,0.332984954,"FALSE","history","FALSE","hr & admin","recruiter"
